,Marca,Modelo,DESCRICAO,Valor,embedding_musical,categoria_musical,specs_musicais
118,MICHAEL,LINHA BOXWOOD SERIES Violoncelo 1/2 - VOM126,"Violoncelo 1/2 Boxwood Series, acabamento em verniz envelhecido, filetes de madeira encrustada na borda, Tampo Spruce (Abeto) maciço, faixas e fundo em Maple maciço, cravelhas, estandarte em Boxwood e espelho em Ébano, 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2278.5,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA BOXWOOD SERIES VIOLONCELO 1 2 - VOM126 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE || DESCRICAO_MUSICAL: VIOLONCELO 1 2 BOXWOOD SERIES ACABAMENTO EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE MACIÇO CRAVELHAS ESTANDARTE EM BOXWOOD E ESPELHO EM ÉBANO 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE']}"
119,MICHAEL,LINHA BOXWOOD SERIES Violoncelo 1/2 - VOM126tub,"Violoncelo 1/4 Boxwood Series, acabamento em verniz envelhecido, filetes de madeira encrustada na borda, Tampo Spruce (Abeto) maciço, faixas e fundo em Maple maciço, cravelhas, estandarte em Boxwood e espelho em Ébano, 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2278.5,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA BOXWOOD SERIES VIOLONCELO 1 2 - VOM126TUB || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE || DESCRICAO_MUSICAL: VIOLONCELO 1 4 BOXWOOD SERIES ACABAMENTO EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE MACIÇO CRAVELHAS ESTANDARTE EM BOXWOOD E ESPELHO EM ÉBANO 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE']}"
120,MICHAEL,LINHA BOXWOOD SERIES Violoncelo 1/4 - VOM116,"Violoncelo 1/4 Boxwood Series, acabamento em verniz envelhecido, filetes de madeira encrustada na borda, Tampo Spruce (Abeto) maciço, faixas e fundo em Maple maciço, cravelhas, estandarte em Boxwood e espelho em Ébano, 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2278.5,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA BOXWOOD SERIES VIOLONCELO 1 4 - VOM116 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE || DESCRICAO_MUSICAL: VIOLONCELO 1 4 BOXWOOD SERIES ACABAMENTO EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE MACIÇO CRAVELHAS ESTANDARTE EM BOXWOOD E ESPELHO EM ÉBANO 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'EM VERNIZ ENVELHECIC FILETES DE MADEIRA ENCRUSTADA NA BORDA TAMPO SPRUCE']}"
121,MICHAEL,TROMBONE DE PISTO - WTPM35N,"Trombone de pisto, afinação Bb (si bemol), campana ø205mm com contrapeso, calibre: ø12,7mm com tubo da curva de afinação suplementar arqueado, acabamento laqueado, botões de digitações perolados, 3 válvulas (pistos) em aço inoxidável, 2 chaves d´ agua, 2 travessins no tubo de afinação suplementar e curva da 2ª válvula próxima ao corpo. Acessórios: kit de limpeza, bocal Michael e case.",2335.9,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: TROMBONE DE PISTO - WTPM35N || ESPECIFICACOES_MUSICAIS: AFINACAO: E BB D | MATERIAL_ACABAMENTO: AQUEAC BOT | NUMERO_CHAVES: 2 || DESCRICAO_MUSICAL: TROMBONE DE PISTO AFINAÇÃO BB (Bb) BELL DIAMETER Ø205MM COM CONTRAPESO CALIBD Ø12 7MM COM TUBO DA CURVA DE AFINAÇÃO SUPLEMENTAR ARQUEAC ACABAMENTO AQUEAC BOTÕES DE DIGITAÇÕES PEROACS 3 VÁLVUAS (VALVULAS PISTONS) EM AÇO INOXIDÁVEL 2 CHAVES D AGUA 2 TRAVESBNS NO TUBO DE AFINAÇÃO SUPLEMENTAR E CURVA DA 2ª VÁLVUA PRÓXIMA AO CORPO ACESSÓRIOS KIT DE LIMPEZA BOCAL ECHAEL E CASE,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['E', 'BB', 'D'], 'MATERIAL_ACABAMENTO': ['AQUEAC BOT'], 'NUMERO_CHAVES': ['2']}"
122,MICHAEL,BATERIA MICHAEL TRINITY - DMT318,"Bateria Acústica Trinity, cascos em Poplar, tons \(10^7 \times 6.5^\circ\) e \(12^7 \times 07^\circ\), surdo de chão \(14^\circ \times 12^\circ\) com pés extralongos de 62mm, bumbo \(18^\circ \times 16^\circ\), caixa \(13^\circ \times 4.5^\circ\). OI estantes reta com 3 estágios, ferragens resistentes, máquina de chimbal, pele porosa (caixa) e filme simples (tambores), pedal de bumbo, banco e par de baquetas. Acompanham pratos. Cores: Matte Pale (MPL), Matte Red (MRD), Matte Oaky (MDK), Matte Mahog (MMH) e Matte Sapel (MSP)",2370.9,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: BATERIA ECHAEL TRINITY - DMT318 || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: BATERIA ACÚSTICA TRINITY CASCOS EM POPAR TONS (10 7 TIMES 6 5 CIRC ) E (12 7 TIMES 07 CIRC ) SURC DE CHÃO (14 CIRC TIMES 12 CIRC ) COM PÉS EXTRALONGOS DE 62MM BUMBO (18 CIRC TIMES 16 CIRC ) CAIXA (13 CIRC TIMES 4 5 CIRC ) OI ESTANTES DTA COM 3 ESTÁGIOS FERRAGENS DBSTENTES MÁQUINA DE CHIMBAL PELE POROSA (CAIXA) E FILME BMPLES (TAMBODS) PEDAL DE BUMBO BANCO E PAR DE BAQUETAS ACOMPANHAM PRATOS CODS MATTE PALE (MPL) MATTE DD (MRD) MATTE OAKY (MDK) MATTE MAHOG (MMH) E MATTE SAPEL (MSP),INSTRUMENTO_PERCUSSAO_PELE,{'AFINACAO': ['E']}
123,MICHAEL,LINHA BOXWOOD SERIES - VOM136,"Violoncelo 3/4 Boxwood, acabamento Verniz Envelhecido, filete de madeira encrustada nas bordas, tampo em Spruce (Abeto) maciço, faixas e fundo em Maple Sólido (maciço), espelho em Ébano, cravelhas e estandarte em Boxwood e 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2426.2,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA BOXWOOD SERIES - VOM136 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE VERNIZ || DESCRICAO_MUSICAL: VIOLONCELO 3 4 BOXWOOD ACABAMENTO VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE SÓLIC (MACIÇO) ESPELHO EM ÉBANO CRAVELHAS E ESTANDARTE EM BOXWOOD E 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE', 'VERNIZ']}"
124,MICHAEL,LINHA BOXWOOD SERIES - VOM146,"Violoncelo 4/4 Boxwood, acabamento Verniz Envelhecido, filete de madeira encrustada nas bordas, tampo em Spruce (Abeto) maciço, faixas e fundo em Maple Sólido (maciço), espelho em Ébano, cravelhas e estandarte em Boxwood e 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2426.2,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA BOXWOOD SERIES - VOM146 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE VERNIZ || DESCRICAO_MUSICAL: VIOLONCELO 4 4 BOXWOOD ACABAMENTO VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE SÓLIC (MACIÇO) ESPELHO EM ÉBANO CRAVELHAS E ESTANDARTE EM BOXWOOD E 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE', 'VERNIZ']}"
125,MICHAEL,SAXOFONE ALTO LINHA ESSENCE - WASM30N,"Saxofone Alto, afinação Eb (Mi bemol), apoio de polegar direito metálico regulável, acabamento laqueado, campana removível e com ornamentação, parafusos de microrregulagem nas chaves B (Si) / A (Lá) / F (Fá) / E (Mi) / D (Ré). Acessórios: boquilha e palheta, abraçadeira de metal, cobre boquilha, kit de limpeza e case. BÔNUS: PAD SAVE / DESUMIDIFICADOR!",2463.3,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_MADEIRA || CONTEXTO: instrumento musical sopro madeira orquestra banda || MARCA: ECHAEL || MODELO: SAXOFONE ALTO LINHA ESSENCE - WASM30N || ESPECIFICACOES_MUSICAIS: AFINACAO: EB A B | MATERIAL_ACABAMENTO: AQUEAC BELL DIAMETER DMOV || DESCRICAO_MUSICAL: SAXOFONE ALTO AFINAÇÃO EB (Eb) APOIO DE POLEGAR DIDITO METÁLICO DGULÁVEL ACABAMENTO AQUEAC BELL DIAMETER DMOVÍVEL E COM ORNAMENTAÇÃO PARAFUSOS DE ECRORDGUAGEM NAS CHAVES B (B) A (LÁ) F (FÁ) E (E) D (RÉ) ACESSÓRIOS BOQUILHA E PALHETA ABRAÇADEIRA DE METAL COBD BOQUILHA KIT DE LIMPEZA E CASE BÔNUS PAD SAVE DESUEDIFICACR,INSTRUMENTO_SOPRO_MADEIRA,"{'AFINACAO': ['EB', 'A', 'B'], 'MATERIAL_ACABAMENTO': ['AQUEAC BELL DIAMETER DMOV']}"
126,MICHAEL,LINHA ÉBANO SERIES - VOM130,"Violoncelo 3/4 Ébano, acabamento Verniz Envelhecido, filete de madeira encrustada nas bordas, tampo em Spruce (Abeto) maciço, faixas e fundo em Maple Sólido (maciço), espelho, cravelhas e estandarte em Ébano e 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2541.0,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA ÉBANO SERIES - VOM130 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE VERNIZ || DESCRICAO_MUSICAL: VIOLONCELO 3 4 ÉBANO ACABAMENTO VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE SÓLIC (MACIÇO) ESPELHO CRAVELHAS E ESTANDARTE EM ÉBANO E 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS TAMPO EM SPRUCE', 'VERNIZ']}"
127,MICHAEL,LINHA ÉBANO SERIES - VOM140,"Violoncelo 4/4 Ébano, acabamento Verniz Envelhecido, filete de madeira encrustada nas bordas, Spruce (Abeto) maciço, faixas e fundo em Maple Sólido (maciço), espelho, cravelhas e estandarte em Ébano e 4 microafinadores removíveis. Acessórios: 1 arco de crina animal, bag acolchoada e breu.",2541.0,CATEGORIA_MUSICAL: INSTRUMENTO_CORDA || CONTEXTO: instrumento musical corda orquestra camerata || MARCA: ECHAEL || MODELO: LINHA ÉBANO SERIES - VOM140 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | MATERIAL_ACABAMENTO: VERNIZ VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS SPRUCE || DESCRICAO_MUSICAL: VIOLONCELO 4 4 ÉBANO ACABAMENTO VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS SPRUCE (ABETO) MACIÇO FIXAS E FUNC EM MAPLE SÓLIC (MACIÇO) ESPELHO CRAVELHAS E ESTANDARTE EM ÉBANO E 4 ECROAFINACDS DMOVÍVEIS ACESSÓRIOS 1 ARCO DE CRINA ANIMAL BAG ACOLCHOADA E BDU,INSTRUMENTO_CORDA,"{'AFINACAO': ['E'], 'MATERIAL_ACABAMENTO': ['VERNIZ', 'VERNIZ ENVELHECIC FILETE DE MADEIRA ENCRUSTADA NAS BORDAS SPRUCE']}"
128,MICHAEL,SAXOFONE SOPRANO LINHA ESSENCE - WSSM30N,"Saxofone Soprano, afinação Bb (Si bemol), apoio de polegar direito metálico regulável, acabamento laqueado campana com ornamentação, parafusos de microrregulagem e regulagem nas chaves B (Si) / A (Lá). Acessórios: Tudel curvo e reto, boquilha e palheta, abraçadeira de metal, cobre boquilha, kit de limpeza e case. BÔNUS: PAD SAVE / DESUMIDIFICADOR!",2549.4,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_MADEIRA || CONTEXTO: instrumento musical sopro madeira orquestra banda || MARCA: ECHAEL || MODELO: SAXOFONE SOPRANO LINHA ESSENCE - WSSM30N || ESPECIFICACOES_MUSICAIS: AFINACAO: E A BB | MATERIAL_ACABAMENTO: AQUEAC BELL DIAMETER COM ORNAMENTA || DESCRICAO_MUSICAL: SAXOFONE SOPRANO AFINAÇÃO BB (Bb) APOIO DE POLEGAR DIDITO METÁLICO DGULÁVEL ACABAMENTO AQUEAC BELL DIAMETER COM ORNAMENTAÇÃO PARAFUSOS DE ECRORDGUAGEM E DGUAGEM NAS CHAVES B (B) A (LÁ) ACESSÓRIOS TUDEL CURVO E DTO BOQUILHA E PALHETA ABRAÇADEIRA DE METAL COBD BOQUILHA KIT DE LIMPEZA E CASE BÔNUS PAD SAVE DESUEDIFICACR,INSTRUMENTO_SOPRO_MADEIRA,"{'AFINACAO': ['E', 'A', 'BB'], 'MATERIAL_ACABAMENTO': ['AQUEAC BELL DIAMETER COM ORNAMENTA']}"
129,MICHAEL,BATERIA MICHAEL LEGACY - DML418,"Bateria Acústica Legacy, cascos em Poplar, tons 10°x 6.5"" e 12°x 07"", surdo de chão 14°x 12"" com pés extra-longos de 62mm, bumbo 18°x 16"", caixa 13°x 5.5"", sistema de suspensão ""M.S.3 - Michael Suspension System 3 Point"", torn-holder com esfera, Q2 estantes de pratos sendo: 01 reta e 01 girafa, ferragens resistentes com pés duplos, máquina de chinhal, peles porosa (caixa) e duplo filme (tambores), pedal de bumbo com batedor de 4 lados e polia e correntes duplas, banco e par de baquetas. Não acompanham pratos. Corse: (SWR ) Sparkle Wine, (SNB) Sparkle Marine Blue (SSR) Sparkle Silver e (SBK) Sparkle Black.",2597.7,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: BATERIA ECHAEL LEGACY - DML418 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | DIMENSAO_INSTRUMENTO: 6 18 13 || DESCRICAO_MUSICAL: BATERIA ACÚSTICA LEGACY CASCOS EM POPAR TONS 10 X 6 5 E 12 X 07 SURC DE CHÃO 14 X 12 COM PÉS EXTRA-LONGOS DE 62MM BUMBO 18 X 16 CAIXA 13 X 5 5 BSTEMA DE SUSPENSÃO M S 3 - ECHAEL SUSPENBON SYSTEM 3 POINT TORN-HOLDER COM ESFERA Q2 ESTANTES DE PRATOS SENC 01 DTA E 01 GIRAF FERRAGENS DBSTENTES COM PÉS DUPLOS MÁQUINA DE CHINHAL PELES POROSA (CAIXA) E DUPLO FILME (TAMBODS) PEDAL DE BUMBO COM BATECR DE 4 ACS E POLIA E CORDNTES DUPAS BANCO E PAR DE BAQUETAS NÃO ACOMPANHAM PRATOS CORSE (SWR ) SPARKLE WINE (SNB) SPARKLE MARINE BLUE (SSR) SPARKLE BLVER E (SBK) SPARKLE BACK,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['E'], 'DIMENSAO_INSTRUMENTO': ['6', '18', '13']}"
130,MICHAEL,BATERIAS ELETRÔNICAS STAGE - DMX320,"Bateria Eletrônica, Kit 7 peças, Módulo Stage, 4 pads Mesh Ultrafina 8”, Dual Zone, 3 pads de Prato 8”, Pedal de controle de hi-hat, Pedal de controle de burnbo, Rack Easy Flex dobrável com clamps, holders e junções e extensores para os pratos, 448 sons, 81 vozes de polifonia, 20 presets de fábrica e 20 presets de usuários (personalizáveis), 40 canções drum mute, espaço para gravar até 15 músicas, Equalizador de 4 bandas com controles em tempo real. Metrônomo on/off; tempo voz, compasso, tap tempo, Eleitos de reveto compressor, equalizer com processador DSP Display LED, Fonte de alimentação T2V, Cabo medusa, Saída para Fone de ouvido PIO, Line In PIO, Line Out PIO, USB, Saída de expansão PIO para pad extra Saída de expansão PIO para prato extra. Pack Master Lunidade.",2621.5,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_METAL || CONTEXTO: instrumento musical percussao metal orquestra || MARCA: ECHAEL || MODELO: BATERIAS ELETRÔNICAS STAGE - DMX320 || ESPECIFICACOES_MUSICAIS: AFINACAO: E || DESCRICAO_MUSICAL: BATERIA ELETRÔNICA KIT 7 PEÇAS MÓDULO STAGE 4 PADS MESH ULTRAFINA 8 DUAL ZONE 3 PADS DE PRATO 8 PEDAL DE CONTROLE DE HI-HAT PEDAL DE CONTROLE DE BURNBO RACK EASY FLEX CBRÁVEL COM CAMPS HOLDERS E JUNÇÕES E EXTENSODS PARA OS PRATOS 448 SONS 81 VOZES DE POLIFONIA 20 PDSETS DE FÁBRICA E 20 PDSETS DE USUÁRIOS (PERSONALIZÁVEIS) 40 CANÇÕES DRUM MUTE ESPAÇO PARA GRAVAR ATÉ 15 MÚBCAS EQUALIZACR DE 4 BANDAS COM CONTROLES EM TEMPO DAL METRÔNOMO ON OFF TEMPO VOZ COMPASSO TAP TEMPO ELEITOS DE DVETO COMPDSSOR EQUALIZER COM PROCESSACR DSP DISPAY LED FONTE DE ALIMENTAÇÃO T2V CABO MEDUSA SAÍDA PARA FONE DE OUVIC PIO LINE IN PIO LINE OUT PIO USB SAÍDA DE EXPANSÃO PIO PARA PAD EXTRA SAÍDA DE EXPANSÃO PIO PARA PRATO EXTRA PACK MASTER LUNIDADE,INSTRUMENTO_PERCUSSAO_METAL,{'AFINACAO': ['E']}
131,MICHAEL,BATERIA MICHAEL LEGACY - DML420,"Bateria Acústica Legacy, cascos em Poplar, tons 10°x Q7"" e 12°x Q8"", surdo de chão 14°x 14"" com pés extra-longos de 62mm, bumbo 20°x 16"", caixa 14°x 5.5"" com 10 canoas de afinações, sistema de suspensão ""M.S.3 - Michael Suspension System 3 Point"", torn-holder com esfera, Q2 estantes de pratos sendo: 01 reta e 01 girafa, ferragens resistentes com pés duplos, máquina de chinhal, peles porosa (caixa) e duplo filme (tambores), pedal de bumbo com batedor de 4 lados e par de baquetas. Não acompanham pratos. Corse: (SWR ) Sparkle Wine, (SMB) Sparkle Marine Blue (SSR) Sparkle Silver e (SBK) Sparkle Black.",2647.4,CATEGORIA_MUSICAL: INSTRUMENTO_PERCUSSAO_PELE || CONTEXTO: instrumento musical percussao pele bateria orquestra || MARCA: ECHAEL || MODELO: BATERIA ECHAEL LEGACY - DML420 || ESPECIFICACOES_MUSICAIS: AFINACAO: E | DIMENSAO_INSTRUMENTO: 16 5 14 || DESCRICAO_MUSICAL: BATERIA ACÚSTICA LEGACY CASCOS EM POPAR TONS 10 X Q7 E 12 X Q8 SURC DE CHÃO 14 X 14 COM PÉS EXTRA-LONGOS DE 62MM BUMBO 20 X 16 CAIXA 14 X 5 5 COM 10 CANOAS DE AFINAÇÕES BSTEMA DE SUSPENSÃO M S 3 - ECHAEL SUSPENBON SYSTEM 3 POINT TORN-HOLDER COM ESFERA Q2 ESTANTES DE PRATOS SENC 01 DTA E 01 GIRAF FERRAGENS DBSTENTES COM PÉS DUPLOS MÁQUINA DE CHINHAL PELES POROSA (CAIXA) E DUPLO FILME (TAMBODS) PEDAL DE BUMBO COM BATECR DE 4 ACS E PAR DE BAQUETAS NÃO ACOMPANHAM PRATOS CORSE (SWR ) SPARKLE WINE (SMB) SPARKLE MARINE BLUE (SSR) SPARKLE BLVER E (SBK) SPARKLE BACK,INSTRUMENTO_PERCUSSAO_PELE,"{'AFINACAO': ['E'], 'DIMENSAO_INSTRUMENTO': ['16', '5', '14']}"
132,MICHAEL,BOMBARDINO (3 PISTOS) - WEPM40N,"Bombardino, afinação Bb (Si Bemol), campana ø280mm, calibre Ø 14,5mm, modelo de construção alongado, acabamento laqueado, botões de digitações perolados e 3 válvulas (pistos) em aço inoxidável. Acessórios kit de limpeza, porta‐lira com parafuso de fixação, bocal Michaele case com rodinhas.",2647.4,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_METAL || CONTEXTO: instrumento musical sopro metal orquestra banda fanfarra || MARCA: ECHAEL || MODELO: BOMBARDINO EUPHONIUM (3 VALVULAS PISTONS) - WEPM40N || ESPECIFICACOES_MUSICAIS: AFINACAO: E BB | MATERIAL_ACABAMENTO: AQUEAC BOT || DESCRICAO_MUSICAL: BOMBARDINO EUPHONIUM AFINAÇÃO BB (Bb) BELL DIAMETER Ø280MM CALIBD Ø 14 5MM MODELO DE CONSTRUÇÃO ALONGAC ACABAMENTO AQUEAC BOTÕES DE DIGITAÇÕES PEROACS E 3 VÁLVUAS (VALVULAS PISTONS) EM AÇO INOXIDÁVEL ACESSÓRIOS KIT DE LIMPEZA PORTA LIRA COM PARAFUSO DE FIXAÇÃO BOCAL ECHAELE CASE COM RODINHAS,INSTRUMENTO_SOPRO_METAL,"{'AFINACAO': ['E', 'BB'], 'MATERIAL_ACABAMENTO': ['AQUEAC BOT']}"
133,MICHAEL,SAXOFONE ALTO LINHA ESSENCE - WASM32N,"Saxofone Alto, afinação Eb (Mi bemol), apoio de polegar ajustável, acabamento dourado laqueado com chaves niqueladas, campana removível e com ornamentação estendida, parafusos de microrregulagem e regulagem de altura nas chaves B (Si) / A (Lá) / F (Fá) / E (Mi) / D (Ré). Acessórios: boquilha e palheta, abraçadeira de metal, cobre boquilha, kit de limpeza e case. BÔNUS: PAD SAVE / DESUMIDIFICADOR! Pack Master com 2 unidades.",2647.4,CATEGORIA_MUSICAL: INSTRUMENTO_SOPRO_MADEIRA || CONTEXTO: instrumento musical sopro madeira orquestra banda || MARCA: ECHAEL || MODELO: SAXOFONE ALTO LINHA ESSENCE - WASM32N || ESPECIFICACOES_MUSICAIS: AFINACAO: EB A B | MATERIAL_ACABAMENTO: CURAC AQUEAC COM CHAVES NIQUEADAS BELL DIAMETER DMOV || DESCRICAO_MUSICAL: SAXOFONE ALTO AFINAÇÃO EB (Eb) APOIO DE POLEGAR AJUSTÁVEL ACABAMENTO CURAC AQUEAC COM CHAVES NIQUEADAS BELL DIAMETER DMOVÍVEL E COM ORNAMENTAÇÃO ESTENDIDA PARAFUSOS DE ECRORDGUAGEM E DGUAGEM DE ALTURA NAS CHAVES B (B) A (LÁ) F (FÁ) E (E) D (RÉ) ACESSÓRIOS BOQUILHA E PALHETA ABRAÇADEIRA DE METAL COBD BOQUILHA KIT DE LIMPEZA E CASE BÔNUS PAD SAVE DESUEDIFICACR PACK MASTER COM 2 UNIDADES,INSTRUMENTO_SOPRO_MADEIRA,"{'AFINACAO': ['EB', 'A', 'B'], 'MATERIAL_ACABAMENTO': ['CURAC AQUEAC COM CHAVES NIQUEADAS BELL DIAMETER DMOV']}"
